Season,Team,Lg,Salary,player_id
2016-17,Cleveland Cavaliers,NBA,"$543,471",feldeka01
2017-18,Chicago Bulls,NBA,"$489,448",feldeka01
2017-18,Detroit Pistons,NBA,< $Minimum,feldeka01
Career,(may be incomplete),,"$1,032,919",feldeka01
