Season,Team,Lg,Salary,player_id
1991-92,Utah Jazz,NBA,"$600,000",murdoer01
1992-93,Milwaukee Bucks,NBA,"$700,000",murdoer01
1993-94,Milwaukee Bucks,NBA,"$800,000",murdoer01
1994-95,Milwaukee Bucks,NBA,"$1,000,000",murdoer01
1995-96,Vancouver Grizzlies,NBA,"$2,000,000",murdoer01
1997-98,Miami Heat,NBA,"$272,250",murdoer01
1998-99,New Jersey Nets,NBA,"$1,750,000",murdoer01
1999-00,Los Angeles Clippers,NBA,"$1,925,000",murdoer01
2000-01,Detroit Pistons,NBA,"$2,100,000",murdoer01
Career,(may be incomplete),,"$11,147,250",murdoer01
