Season,Team,Lg,Salary,player_id
2012-13,Philadelphia 76ers,NBA,"$1,042,320",moultar01
2013-14,Philadelphia 76ers,NBA,"$1,089,240",moultar01
2014-15,New York Knicks,NBA,"$1,136,160",moultar01
Career,(may be incomplete),,"$3,267,720",moultar01
