Season,Team,Lg,Salary,player_id
2013-14,Indiana Pacers,NBA,"$1,246,680",hillso01
2014-15,Indiana Pacers,NBA,"$1,302,840",hillso01
2015-16,Indiana Pacers,NBA,"$1,358,880",hillso01
2016-17,New Orleans Pelicans,NBA,"$11,241,218",hillso01
2017-18,New Orleans Pelicans,NBA,"$12,236,535",hillso01
2018-19,New Orleans Pelicans,NBA,"$12,252,928",hillso01
2019-20,Miami Heat,NBA,"$12,758,781",hillso01
2020-21,Atlanta Hawks,NBA,"$1,620,564",hillso01
2021-22,New York Knicks,NBA,"$2,389,641",hillso01
Career,(may be incomplete),,"$56,408,067",hillso01
