Season,Team,Lg,Salary,player_id
1990-91,San Antonio Spurs,NBA,"$520,000",schindw01
1991-92,Sacramento Kings,NBA,"$650,000",schindw01
1992-93,New Jersey Nets,NBA,"$140,000",schindw01
1993-94,New Jersey Nets,NBA,"$921,000",schindw01
1994-95,New Jersey Nets,NBA,"$1,197,000",schindw01
1995-96,Indiana Pacers,NBA,"$225,000",schindw01
1996-97,Los Angeles Clippers,NBA,"$625,000",schindw01
1998-99,Boston Celtics,NBA,"$662,500",schindw01
1999-00,Denver Nuggets,NBA,"$550,000",schindw01
Career,(may be incomplete),,"$5,490,500",schindw01
