Season,Team,Lg,Salary,player_id
1992-93,Portland Trail Blazers,NBA,"$725,000",murratr01
1993-94,Portland Trail Blazers,NBA,"$943,000",murratr01
1994-95,Portland Trail Blazers,NBA,"$1,160,000",murratr01
1995-96,Toronto Raptors,NBA,"$250,000",murratr01
1996-97,Washington Bullets,NBA,"$1,700,000",murratr01
1997-98,Washington Wizards,NBA,"$2,040,000",murratr01
1998-99,Washington Wizards,NBA,"$2,380,000",murratr01
1999-00,Washington Wizards,NBA,"$2,720,000",murratr01
2000-01,Denver Nuggets,NBA,"$3,060,000",murratr01
2001-02,Toronto Raptors,NBA,"$3,400,000",murratr01
2002-03,Los Angeles Lakers,NBA,"$3,740,000",murratr01
2003-04,Portland Trail Blazers,NBA,"$143,537",murratr01
Career,(may be incomplete),,"$22,261,537",murratr01
