Season,Team,Lg,Salary,player_id
2007-08,Seattle SuperSonics,NBA,"$3,058,200",greenje02
2008-09,Oklahoma City Thunder,NBA,"$3,287,640",greenje02
2009-10,Oklahoma City Thunder,NBA,"$3,516,960",greenje02
2010-11,Boston Celtics,NBA,"$4,455,988",greenje02
2012-13,Boston Celtics,NBA,"$8,385,000",greenje02
2013-14,Boston Celtics,NBA,"$8,965,000",greenje02
2014-15,Memphis Grizzlies,NBA,"$9,445,000",greenje02
2015-16,Los Angeles Clippers,NBA,"$9,200,000",greenje02
2016-17,Orlando Magic,NBA,"$15,000,000",greenje02
2017-18,Cleveland Cavaliers,NBA,"$2,116,955",greenje02
2018-19,Washington Wizards,NBA,"$2,393,887",greenje02
2019-20,Utah Jazz,NBA,"$2,564,753",greenje02
2019-20,Houston Rockets,NBA,"$840,427",greenje02
2020-21,Brooklyn Nets,NBA,"$2,564,753",greenje02
2021-22,Denver Nuggets,NBA,"$4,500,000",greenje02
Career,(may be incomplete),,"$80,294,563",greenje02
