Season,Team,Lg,Salary,player_id
2000-01,Chicago Bulls,NBA,"$316,969",elamikh01
2001-02,Dallas Mavericks,NBA,"$465,850",elamikh01
Career,(may be incomplete),,"$782,819",elamikh01
