Season,Team,Lg,Salary,player_id
2016-17,Washington Wizards,NBA,"$543,471",mcclesh01
2017-18,Atlanta Hawks,NBA,"$1,312,611",mcclesh01
2019-20,Cleveland Cavaliers,NBA,"$91,557",mcclesh01
Career,(may be incomplete),,"$1,947,639",mcclesh01
