Season,Team,Lg,Salary,player_id
2011-12,Milwaukee Bucks,NBA,"$473,604",leuerjo01
2012-13,Memphis Grizzlies,NBA,"$762,195",leuerjo01
2014-15,Memphis Grizzlies,NBA,"$967,500",leuerjo01
2015-16,Phoenix Suns,NBA,"$1,035,000",leuerjo01
2016-17,Detroit Pistons,NBA,"$10,991,957",leuerjo01
2017-18,Detroit Pistons,NBA,"$10,497,319",leuerjo01
2018-19,Detroit Pistons,NBA,"$10,002,681",leuerjo01
2019-20,Milwaukee Bucks,NBA,"$3,169,348",leuerjo01
2020-21,Milwaukee Bucks,NBA,"$3,169,348",leuerjo01
2021-22,Milwaukee Bucks,NBA,"$3,169,347",leuerjo01
Career,(may be incomplete),,"$44,238,299",leuerjo01
