Season,Team,Lg,Salary,player_id
1988-89,Houston Rockets,NBA,"$350,000",chievde01
1990-91,Cleveland Cavaliers,NBA,"$525,000",chievde01
Career,(may be incomplete),,"$875,000",chievde01
