Season,Team,Lg,Salary,player_id
1993-94,Orlando Magic,NBA,"$1,244,000",hardaan01
1994-95,Orlando Magic,NBA,"$4,305,000",hardaan01
1995-96,Orlando Magic,NBA,"$5,230,000",hardaan01
1996-97,Orlando Magic,NBA,"$6,655,000",hardaan01
1997-98,Orlando Magic,NBA,"$7,580,000",hardaan01
1998-99,Orlando Magic,NBA,"$8,505,000",hardaan01
1999-00,Phoenix Suns,NBA,"$9,000,000",hardaan01
2000-01,Phoenix Suns,NBA,"$10,130,000",hardaan01
2001-02,Phoenix Suns,NBA,"$11,250,000",hardaan01
2002-03,Phoenix Suns,NBA,"$12,375,000",hardaan01
2003-04,Phoenix Suns,NBA,"$13,500,000",hardaan01
2004-05,New York Knicks,NBA,"$14,625,000",hardaan01
2005-06,New York Knicks,NBA,"$15,750,000",hardaan01
2007-08,Miami Heat,NBA,"$320,142",hardaan01
Career,(may be incomplete),,"$120,469,142",hardaan01
