Season,Team,Lg,Salary,player_id
2003-04,Dallas Mavericks,NBA,"$773,400",howarjo01
2004-05,Dallas Mavericks,NBA,"$863,640",howarjo01
2005-06,Dallas Mavericks,NBA,"$923,880",howarjo01
2006-07,Dallas Mavericks,NBA,"$1,667,603",howarjo01
2007-08,Dallas Mavericks,NBA,"$9,000,000",howarjo01
2008-09,Dallas Mavericks,NBA,"$9,945,000",howarjo01
2009-10,Washington Wizards,NBA,"$10,890,000",howarjo01
2010-11,Washington Wizards,NBA,"$3,000,000",howarjo01
2011-12,Utah Jazz,NBA,"$2,150,000",howarjo01
2012-13,Minnesota Timberwolves,NBA,"$1,229,255",howarjo01
Career,(may be incomplete),,"$40,442,778",howarjo01
