Season,Team,Lg,Salary,player_id
2019-20,Miami Heat,NBA,< $Minimum,vincega01
2020-21,Miami Heat,NBA,< $Minimum,vincega01
2021-22,Miami Heat,NBA,"$1,669,178",vincega01
Career,(may be incomplete),,"$1,669,178",vincega01
