Season,Team,Lg,Salary,player_id
2015-16,Utah Jazz,NBA,"$3,000,000",pleisti01
2016-17,Philadelphia 76ers,NBA,"$3,000,000",pleisti01
2017-18,Philadelphia 76ers,NBA,"$500,000",pleisti01
Career,(may be incomplete),,"$6,500,000",pleisti01
