Season,Team,Lg,Salary,player_id
2014-15,Los Angeles Clippers,NBA,"$1,109,760",wilcocj01
2015-16,Los Angeles Clippers,NBA,"$1,159,680",wilcocj01
2016-17,Orlando Magic,NBA,"$1,209,680",wilcocj01
2017-18,Portland Trail Blazers,NBA,< $Minimum,wilcocj01
Career,(may be incomplete),,"$3,479,120",wilcocj01
