Season,Team,Lg,Salary,player_id
2013-14,Chicago Bulls,NBA,"$1,409,040",snellto01
2014-15,Chicago Bulls,NBA,"$1,472,400",snellto01
2015-16,Chicago Bulls,NBA,"$1,535,880",snellto01
2016-17,Milwaukee Bucks,NBA,"$2,368,327",snellto01
2017-18,Milwaukee Bucks,NBA,"$9,821,429",snellto01
2018-19,Milwaukee Bucks,NBA,"$10,607,143",snellto01
2019-20,Detroit Pistons,NBA,"$11,392,857",snellto01
2020-21,Atlanta Hawks,NBA,"$12,178,571",snellto01
2021-22,New Orleans Pelicans,NBA,"$2,389,641",snellto01
Career,(may be incomplete),,"$53,175,288",snellto01
