Season,Team,Lg,Salary,player_id
1984-85,Utah Jazz,NBA,"$225,000",baileth01
1985-86,Utah Jazz,NBA,"$260,000",baileth01
1987-88,Utah Jazz,NBA,"$549,000",baileth01
1988-89,Utah Jazz,NBA,"$600,000",baileth01
1989-90,Utah Jazz,NBA,"$1,000,000",baileth01
1990-91,Utah Jazz,NBA,"$1,000,000",baileth01
1991-92,Minnesota Timberwolves,NBA,"$1,000,000",baileth01
1992-93,Minnesota Timberwolves,NBA,"$1,000,000",baileth01
1993-94,Minnesota Timberwolves,NBA,"$1,000,000",baileth01
1998-99,Utah Jazz,NBA,"$850,000",baileth01
1999-00,Utah Jazz,NBA,"$510,000",baileth01
Career,(may be incomplete),,"$7,994,000",baileth01
