Season,Team,Lg,Salary,player_id
2003-04,Milwaukee Bucks,NBA,"$2,002,680",fordtj01
2004-05,Milwaukee Bucks,NBA,"$2,152,800",fordtj01
2005-06,Milwaukee Bucks,NBA,"$2,303,040",fordtj01
2006-07,Toronto Raptors,NBA,"$2,929,467",fordtj01
2007-08,Toronto Raptors,NBA,"$8,000,000",fordtj01
2008-09,Indiana Pacers,NBA,"$8,000,000",fordtj01
2009-10,Indiana Pacers,NBA,"$8,500,000",fordtj01
2010-11,Indiana Pacers,NBA,"$8,500,000",fordtj01
2011-12,San Antonio Spurs,NBA,"$1,146,337",fordtj01
Career,(may be incomplete),,"$43,534,324",fordtj01
