Season,Team,Lg,Salary,player_id
2004-05,Boston Celtics,NBA,"$939,480",westde01
2005-06,Boston Celtics,NBA,"$1,010,040",westde01
2006-07,Boston Celtics,NBA,"$1,080,480",westde01
2007-08,Cleveland Cavaliers,NBA,"$1,889,760",westde01
2008-09,Cleveland Cavaliers,NBA,"$3,850,000",westde01
2009-10,Cleveland Cavaliers,NBA,"$4,254,250",westde01
2010-11,Boston Celtics,NBA,"$1,069,509",westde01
2011-12,Dallas Mavericks,NBA,"$1,146,337",westde01
2012-13,Dallas Mavericks,NBA,"$992,680",westde01
Career,(may be incomplete),,"$16,232,536",westde01
