Season,Team,Lg,Salary,player_id
2004-05,Sacramento Kings,NBA,"$695,046",barnema02
2005-06,Philadelphia 76ers,NBA,"$552,269",barnema02
2005-06,New York Knicks,NBA,"$131,593",barnema02
2006-07,Golden State Warriors,NBA,"$771,331",barnema02
2007-08,Golden State Warriors,NBA,"$3,000,000",barnema02
2008-09,Phoenix Suns,NBA,"$926,678",barnema02
2009-10,Orlando Magic,NBA,"$1,600,000",barnema02
2010-11,Los Angeles Lakers,NBA,"$1,765,000",barnema02
2011-12,Los Angeles Lakers,NBA,"$1,906,200",barnema02
2012-13,Los Angeles Clippers,NBA,"$1,229,255",barnema02
2013-14,Los Angeles Clippers,NBA,"$3,250,000",barnema02
2014-15,Los Angeles Clippers,NBA,"$3,396,250",barnema02
2015-16,Memphis Grizzlies,NBA,"$3,542,500",barnema02
2016-17,Sacramento Kings,NBA,"$6,125,000",barnema02
2016-17,Golden State Warriors,NBA,"$383,351",barnema02
2017-18,Sacramento Kings,NBA,"$2,133,542",barnema02
2018-19,Sacramento Kings,NBA,"$2,133,542",barnema02
2019-20,Sacramento Kings,NBA,"$2,133,541",barnema02
Career,(may be incomplete),,"$35,675,098",barnema02
