Season,Team,Lg,Salary,player_id
2012-13,Portland Trail Blazers,NBA,"$3,065,040",lillada01
2013-14,Portland Trail Blazers,NBA,"$3,202,920",lillada01
2014-15,Portland Trail Blazers,NBA,"$3,340,920",lillada01
2015-16,Portland Trail Blazers,NBA,"$4,236,287",lillada01
2016-17,Portland Trail Blazers,NBA,"$24,328,425",lillada01
2017-18,Portland Trail Blazers,NBA,"$26,153,057",lillada01
2018-19,Portland Trail Blazers,NBA,"$27,977,689",lillada01
2019-20,Portland Trail Blazers,NBA,"$29,802,321",lillada01
2020-21,Portland Trail Blazers,NBA,"$31,626,953",lillada01
2021-22,Portland Trail Blazers,NBA,"$39,344,900",lillada01
Career,(may be incomplete),,"$193,078,512",lillada01
