Season,Team,Lg,Salary,player_id
2011-12,Chicago Bulls,NBA,"$1,020,960",butleji01
2012-13,Chicago Bulls,NBA,"$1,097,520",butleji01
2013-14,Chicago Bulls,NBA,"$1,112,880",butleji01
2014-15,Chicago Bulls,NBA,"$2,008,748",butleji01
2015-16,Chicago Bulls,NBA,"$15,260,000",butleji01
2016-17,Chicago Bulls,NBA,"$17,552,209",butleji01
2017-18,Minnesota Timberwolves,NBA,"$19,301,070",butleji01
2018-19,Philadelphia 76ers,NBA,"$20,445,779",butleji01
2019-20,Miami Heat,NBA,"$32,742,000",butleji01
2020-21,Miami Heat,NBA,"$34,379,100",butleji01
2021-22,Miami Heat,NBA,"$36,016,200",butleji01
Career,(may be incomplete),,"$180,936,466",butleji01
