Season,Team,Lg,Salary,player_id
2002-03,Atlanta Hawks,NBA,"$55,402",wilksmi01
2003-04,Houston Rockets,NBA,"$638,679",wilksmi01
2004-05,Chicago Bulls,NBA,"$720,046",wilksmi01
2004-05,San Antonio Spurs,NBA,"$720,046",wilksmi01
2005-06,Cleveland Cavaliers,NBA,"$745,248",wilksmi01
2006-07,Seattle SuperSonics,NBA,"$798,112",wilksmi01
2007-08,Denver Nuggets,NBA,"$162,281",wilksmi01
2007-08,Washington Wizards,NBA,"$67,151",wilksmi01
2008-09,Memphis Grizzlies,NBA,"$998,398",wilksmi01
2009-10,Oklahoma City Thunder,NBA,"$175,908",wilksmi01
Career,(may be incomplete),,"$5,081,271",wilksmi01
