Season,Team,Lg,Salary,player_id
2020-21,Sacramento Kings,NBA,"$3,831,840",halibty01
2021-22,Indiana Pacers,NBA,"$4,023,600",halibty01
Career,(may be incomplete),,"$7,855,440",halibty01
