Season,Team,Lg,Salary,player_id
2007-08,Golden State Warriors,NBA,"$125,479",watsocj01
2008-09,Golden State Warriors,NBA,"$711,517",watsocj01
2009-10,Golden State Warriors,NBA,"$1,000,497",watsocj01
2010-11,Chicago Bulls,NBA,"$3,100,000",watsocj01
2011-12,Chicago Bulls,NBA,"$3,400,000",watsocj01
2013-14,Indiana Pacers,NBA,"$2,016,000",watsocj01
2014-15,Indiana Pacers,NBA,"$2,106,720",watsocj01
2015-16,Orlando Magic,NBA,"$5,000,000",watsocj01
2016-17,Orlando Magic,NBA,"$5,000,000",watsocj01
2017-18,Orlando Magic,NBA,"$333,334",watsocj01
2018-19,Orlando Magic,NBA,"$333,333",watsocj01
2019-20,Orlando Magic,NBA,"$333,333",watsocj01
Career,(may be incomplete),,"$23,460,213",watsocj01
