Season,Team,Lg,Salary,player_id
2010-11,Cleveland Cavaliers,NBA,"$1,020,960",eyengch01
2011-12,Cleveland Cavaliers,NBA,"$1,097,520",eyengch01
2012-13,Orlando Magic,NBA,"$1,174,080",eyengch01
Career,(may be incomplete),,"$3,292,560",eyengch01
