Season,Team,Lg,Salary,player_id
2019-20,Cleveland Cavaliers,NBA,"$50,752",boldema01
2020-21,Cleveland Cavaliers,NBA,< $Minimum,boldema01
Career,(may be incomplete),,"$50,752",boldema01
