Season,Team,Lg,Salary,player_id
2000-01,Los Angeles Clippers,NBA,"$1,020,960",richaqu01
2001-02,Los Angeles Clippers,NBA,"$1,097,520",richaqu01
2002-03,Los Angeles Clippers,NBA,"$1,174,080",richaqu01
2003-04,Los Angeles Clippers,NBA,"$1,805,735",richaqu01
2004-05,Phoenix Suns,NBA,"$5,800,000",richaqu01
2005-06,New York Knicks,NBA,"$6,940,000",richaqu01
2006-07,New York Knicks,NBA,"$7,525,500",richaqu01
2007-08,New York Knicks,NBA,"$8,105,500",richaqu01
2008-09,New York Knicks,NBA,"$8,685,500",richaqu01
2009-10,Miami Heat,NBA,"$9,352,400",richaqu01
2010-11,Orlando Magic,NBA,"$2,265,000",richaqu01
2011-12,Orlando Magic,NBA,"$2,446,600",richaqu01
2012-13,Orlando Magic,NBA,"$2,627,400",richaqu01
2013-14,Orlando Magic,NBA,"$2,808,600",richaqu01
2013-14,Toronto Raptors,NBA,"$1,399,507",richaqu01
Career,(may be incomplete),,"$63,054,302",richaqu01
