Season,Team,Lg,Salary,player_id
1999-00,Chicago Bulls,NBA,"$3,375,960",brandel01
2000-01,Chicago Bulls,NBA,"$3,629,160",brandel01
2001-02,Los Angeles Clippers,NBA,"$3,882,360",brandel01
2002-03,Los Angeles Clippers,NBA,"$4,895,656",brandel01
2003-04,Los Angeles Clippers,NBA,"$10,960,000",brandel01
2004-05,Los Angeles Clippers,NBA,"$12,056,000",brandel01
2005-06,Los Angeles Clippers,NBA,"$13,152,000",brandel01
2006-07,Los Angeles Clippers,NBA,"$14,248,000",brandel01
2007-08,Los Angeles Clippers,NBA,"$15,344,000",brandel01
2008-09,Philadelphia 76ers,NBA,"$13,757,844",brandel01
2009-10,Philadelphia 76ers,NBA,"$14,858,471",brandel01
2010-11,Philadelphia 76ers,NBA,"$15,959,099",brandel01
2011-12,Philadelphia 76ers,NBA,"$17,059,727",brandel01
2012-13,Philadelphia 76ers,NBA,"$16,059,854",brandel01
2012-13,Dallas Mavericks,NBA,"$2,100,500",brandel01
2013-14,Atlanta Hawks,NBA,"$4,000,000",brandel01
2014-15,Atlanta Hawks,NBA,"$2,000,000",brandel01
2015-16,Philadelphia 76ers,NBA,"$890,693",brandel01
2016-17,Philadelphia 76ers,NBA,"$1,000,000",brandel01
Career,(may be incomplete),,"$169,229,324",brandel01
