Season,Team,Lg,Salary,player_id
2006-07,Indiana Pacers,NBA,"$1,367,760",willish03
2007-08,Indiana Pacers,NBA,"$1,470,360",willish03
2008-09,Dallas Mavericks,NBA,"$1,572,960",willish03
2009-10,New Jersey Nets,NBA,"$2,416,067",willish03
2010-11,New York Knicks,NBA,"$885,210",willish03
2011-12,New Jersey Nets,NBA,"$3,000,000",willish03
2012-13,Portland Trail Blazers,NBA,"$2,600,000",willish03
2014-15,Milwaukee Bucks,NBA,"$1,227,985",willish03
Career,(may be incomplete),,"$14,540,342",willish03
