Season,Team,Lg,Salary,player_id
1997-98,Toronto Raptors,NBA,"$1,359,360",mcgratr01
1998-99,Toronto Raptors,NBA,"$1,563,000",mcgratr01
1999-00,Toronto Raptors,NBA,"$1,767,120",mcgratr01
2000-01,Orlando Magic,NBA,"$9,660,000",mcgratr01
2001-02,Orlando Magic,NBA,"$10,865,250",mcgratr01
2002-03,Orlando Magic,NBA,"$12,072,500",mcgratr01
2003-04,Orlando Magic,NBA,"$13,279,750",mcgratr01
2004-05,Houston Rockets,NBA,"$14,487,000",mcgratr01
2005-06,Houston Rockets,NBA,"$15,694,250",mcgratr01
2006-07,Houston Rockets,NBA,"$16,901,500",mcgratr01
2007-08,Houston Rockets,NBA,"$19,014,187",mcgratr01
2008-09,Houston Rockets,NBA,"$20,370,437",mcgratr01
2009-10,New York Knicks,NBA,"$23,239,562",mcgratr01
2010-11,Detroit Pistons,NBA,"$1,352,181",mcgratr01
2011-12,Atlanta Hawks,NBA,"$1,352,181",mcgratr01
Career,(may be incomplete),,"$162,978,278",mcgratr01
