Season,Team,Lg,Salary,player_id
1996-97,Portland Trail Blazers,NBA,"$827,000",onealje01
1997-98,Portland Trail Blazers,NBA,"$950,640",onealje01
1998-99,Portland Trail Blazers,NBA,"$1,075,000",onealje01
1999-00,Portland Trail Blazers,NBA,"$5,075,000",onealje01
2000-01,Indiana Pacers,NBA,"$5,710,000",onealje01
2001-02,Indiana Pacers,NBA,"$6,325,000",onealje01
2002-03,Indiana Pacers,NBA,"$6,900,000",onealje01
2003-04,Indiana Pacers,NBA,"$13,152,000",onealje01
2004-05,Indiana Pacers,NBA,"$14,796,000",onealje01
2005-06,Indiana Pacers,NBA,"$16,440,000",onealje01
2006-07,Indiana Pacers,NBA,"$18,084,000",onealje01
2007-08,Indiana Pacers,NBA,"$19,728,000",onealje01
2008-09,Miami Heat,NBA,"$21,372,000",onealje01
2009-10,Miami Heat,NBA,"$23,016,000",onealje01
2010-11,Boston Celtics,NBA,"$5,765,000",onealje01
2011-12,Boston Celtics,NBA,"$6,226,200",onealje01
2012-13,Phoenix Suns,NBA,"$1,352,181",onealje01
2013-14,Golden State Warriors,NBA,"$2,000,000",onealje01
Career,(may be incomplete),,"$168,794,021",onealje01
