Season,Team,Lg,Salary,player_id
2003-04,Miami Heat,NBA,"$366,931",hasleud01
2004-05,Miami Heat,NBA,"$620,046",hasleud01
2005-06,Miami Heat,NBA,"$5,000,000",hasleud01
2006-07,Miami Heat,NBA,"$5,525,000",hasleud01
2007-08,Miami Heat,NBA,"$6,050,000",hasleud01
2008-09,Miami Heat,NBA,"$6,575,000",hasleud01
2009-10,Miami Heat,NBA,"$7,100,000",hasleud01
2010-11,Miami Heat,NBA,"$3,500,000",hasleud01
2011-12,Miami Heat,NBA,"$3,780,000",hasleud01
2012-13,Miami Heat,NBA,"$4,060,000",hasleud01
2013-14,Miami Heat,NBA,"$4,340,000",hasleud01
2014-15,Miami Heat,NBA,"$2,732,000",hasleud01
2015-16,Miami Heat,NBA,"$2,854,940",hasleud01
2016-17,Miami Heat,NBA,"$4,000,000",hasleud01
2017-18,Miami Heat,NBA,"$1,471,382",hasleud01
2018-19,Miami Heat,NBA,"$2,393,887",hasleud01
2019-20,Miami Heat,NBA,"$2,564,753",hasleud01
2020-21,Miami Heat,NBA,"$1,620,564",hasleud01
2021-22,Miami Heat,NBA,"$2,641,691",hasleud01
Career,(may be incomplete),,"$67,196,194",hasleud01
