Season,Team,Lg,Salary,player_id
2000-01,Los Angeles Clippers,NBA,"$2,841,720",milesda01
2001-02,Los Angeles Clippers,NBA,"$3,054,840",milesda01
2002-03,Cleveland Cavaliers,NBA,"$3,267,960",milesda01
2003-04,Cleveland Cavaliers,NBA,"$4,130,701",milesda01
2004-05,Portland Trail Blazers,NBA,"$6,750,000",milesda01
2005-06,Portland Trail Blazers,NBA,"$7,250,000",milesda01
2006-07,Portland Trail Blazers,NBA,"$7,750,000",milesda01
2007-08,Portland Trail Blazers,NBA,"$8,250,000",milesda01
2008-09,Portland Trail Blazers,NBA,"$9,000,000",milesda01
2008-09,Memphis Grizzlies,NBA,"$704,752",milesda01
2009-10,Portland Trail Blazers,NBA,"$9,000,000",milesda01
Career,(may be incomplete),,"$61,999,973",milesda01
