Season,Team,Lg,Salary,player_id
1992-93,Minnesota Timberwolves,NBA,"$2,100,000",laettch01
1993-94,Minnesota Timberwolves,NBA,"$2,730,000",laettch01
1994-95,Minnesota Timberwolves,NBA,"$3,360,000",laettch01
1995-96,Minnesota Timberwolves,NBA,"$3,910,000",laettch01
1996-97,Atlanta Hawks,NBA,"$4,500,000",laettch01
1997-98,Atlanta Hawks,NBA,"$5,050,000",laettch01
1998-99,Detroit Pistons,NBA,"$5,360,000",laettch01
1999-00,Detroit Pistons,NBA,"$6,062,500",laettch01
2000-01,Dallas Mavericks,NBA,"$6,625,000",laettch01
2001-02,Washington Wizards,NBA,"$4,500,000",laettch01
2002-03,Washington Wizards,NBA,"$5,062,500",laettch01
2003-04,Washington Wizards,NBA,"$5,625,000",laettch01
2004-05,Golden State Warriors,NBA,"$5,500,000",laettch01
2004-05,Miami Heat,NBA,"$1,100,000",laettch01
Career,(may be incomplete),,"$61,485,000",laettch01
