Season,Team,Lg,Salary,player_id
1985-86,Atlanta Hawks,NBA,"$70,000",webbsp01
1987-88,Atlanta Hawks,NBA,"$225,000",webbsp01
1988-89,Atlanta Hawks,NBA,"$275,000",webbsp01
1990-91,Atlanta Hawks,NBA,"$510,000",webbsp01
1991-92,Sacramento Kings,NBA,"$560,000",webbsp01
1992-93,Sacramento Kings,NBA,"$1,317,000",webbsp01
1993-94,Sacramento Kings,NBA,"$1,567,000",webbsp01
1994-95,Sacramento Kings,NBA,"$2,071,600",webbsp01
1995-96,Atlanta Hawks,NBA,"$1,800,000",webbsp01
Career,(may be incomplete),,"$8,395,600",webbsp01
