Season,Team,Lg,Salary,player_id
1984-85,New Jersey Nets,NBA,"$513,000",willibu01
1985-86,New Jersey Nets,NBA,"$915,000",willibu01
1987-88,New Jersey Nets,NBA,"$1,315,000",willibu01
1988-89,New Jersey Nets,NBA,"$1,365,000",willibu01
1989-90,Portland Trail Blazers,NBA,"$1,300,000",willibu01
1990-91,Portland Trail Blazers,NBA,"$1,550,000",willibu01
1991-92,Portland Trail Blazers,NBA,"$1,700,000",willibu01
1992-93,Portland Trail Blazers,NBA,"$1,850,000",willibu01
1993-94,Portland Trail Blazers,NBA,"$5,050,000",willibu01
1994-95,Portland Trail Blazers,NBA,"$3,200,000",willibu01
1995-96,Portland Trail Blazers,NBA,"$3,400,000",willibu01
1996-97,New York Knicks,NBA,"$1,193,000",willibu01
1997-98,New York Knicks,NBA,"$1,431,000",willibu01
1998-99,New York Knicks,NBA,"$1,670,000",willibu01
Career,(may be incomplete),,"$26,452,000",willibu01
