Season,Team,Lg,Salary,player_id
2007-08,San Antonio Spurs,NBA,"$938,760",mahinia01
2008-09,San Antonio Spurs,NBA,"$1,009,200",mahinia01
2009-10,San Antonio Spurs,NBA,"$1,079,640",mahinia01
2010-11,Dallas Mavericks,NBA,"$762,196",mahinia01
2012-13,Indiana Pacers,NBA,"$4,000,000",mahinia01
2013-14,Indiana Pacers,NBA,"$4,000,000",mahinia01
2014-15,Indiana Pacers,NBA,"$4,000,000",mahinia01
2015-16,Indiana Pacers,NBA,"$4,000,000",mahinia01
2016-17,Washington Wizards,NBA,"$15,944,154",mahinia01
2017-18,Washington Wizards,NBA,"$16,661,641",mahinia01
2018-19,Washington Wizards,NBA,"$15,944,154",mahinia01
2019-20,Washington Wizards,NBA,"$15,450,051",mahinia01
Career,(may be incomplete),,"$83,789,796",mahinia01
