Season,Team,Lg,Salary,player_id
2017-18,Miami Heat,NBA,"$2,490,360",adebaba01
2018-19,Miami Heat,NBA,"$2,955,840",adebaba01
2019-20,Miami Heat,NBA,"$3,454,080",adebaba01
2020-21,Miami Heat,NBA,"$5,115,492",adebaba01
2021-22,Miami Heat,NBA,"$28,103,550",adebaba01
Career,(may be incomplete),,"$42,119,322",adebaba01
