Season,Team,Lg,Salary,player_id
2010-11,Chicago Bulls,NBA,"$1,721,000",asikom01
2011-12,Chicago Bulls,NBA,"$1,857,500",asikom01
2012-13,Houston Rockets,NBA,"$8,374,646",asikom01
2013-14,Houston Rockets,NBA,"$8,374,646",asikom01
2014-15,New Orleans Pelicans,NBA,"$8,374,646",asikom01
2015-16,New Orleans Pelicans,NBA,"$11,000,000",asikom01
2016-17,New Orleans Pelicans,NBA,"$9,904,494",asikom01
2017-18,Chicago Bulls,NBA,"$10,595,505",asikom01
2018-19,Chicago Bulls,NBA,"$11,286,516",asikom01
2019-20,Chicago Bulls,NBA,"$3,000,000",asikom01
Career,(may be incomplete),,"$74,488,953",asikom01
