Season,Team,Lg,Salary,player_id
2016-17,Philadelphia 76ers,NBA,"$38,903",poythal01
2016-17,Indiana Pacers,NBA,"$35,381",poythal01
2017-18,Indiana Pacers,NBA,"$778,668",poythal01
2018-19,Atlanta Hawks,NBA,< $Minimum,poythal01
Career,(may be incomplete),,"$852,952",poythal01
