Season,Team,Lg,Salary,player_id
1985-86,New York Knicks,NBA,"$1,250,000",ewingpa01
1986-87,New York Knicks,NBA,"$1,500,000",ewingpa01
1987-88,New York Knicks,NBA,"$2,750,000",ewingpa01
1988-89,New York Knicks,NBA,"$3,250,000",ewingpa01
1989-90,New York Knicks,NBA,"$3,750,000",ewingpa01
1990-91,New York Knicks,NBA,"$4,250,000",ewingpa01
1991-92,New York Knicks,NBA,"$3,139,000",ewingpa01
1992-93,New York Knicks,NBA,"$3,300,000",ewingpa01
1993-94,New York Knicks,NBA,"$3,825,000",ewingpa01
1994-95,New York Knicks,NBA,"$4,486,700",ewingpa01
1995-96,New York Knicks,NBA,"$18,724,000",ewingpa01
1996-97,New York Knicks,NBA,"$3,000,000",ewingpa01
1997-98,New York Knicks,NBA,"$20,500,000",ewingpa01
1998-99,New York Knicks,NBA,"$18,500,000",ewingpa01
1999-00,New York Knicks,NBA,"$15,000,000",ewingpa01
2000-01,Seattle SuperSonics,NBA,"$14,000,000",ewingpa01
2001-02,Orlando Magic,NBA,"$2,118,420",ewingpa01
2002-03,Orlando Magic,NBA,"$1,850,000",ewingpa01
Career,(may be incomplete),,"$125,193,120",ewingpa01
