Season,Team,Lg,Salary,player_id
1995-96,Golden State Warriors,NBA,"$2,473,000",smithjo02
1996-97,Golden State Warriors,NBA,"$2,794,000",smithjo02
1997-98,Golden State Warriors,NBA,"$3,165,160",smithjo02
1998-99,Minnesota Timberwolves,NBA,"$1,750,000",smithjo02
1999-00,Minnesota Timberwolves,NBA,"$2,100,000",smithjo02
2000-01,Detroit Pistons,NBA,"$2,250,000",smithjo02
2001-02,Minnesota Timberwolves,NBA,"$4,538,000",smithjo02
2002-03,Minnesota Timberwolves,NBA,"$4,991,800",smithjo02
2003-04,Milwaukee Bucks,NBA,"$5,445,600",smithjo02
2004-05,Milwaukee Bucks,NBA,"$5,899,400",smithjo02
2005-06,Milwaukee Bucks,NBA,"$6,353,200",smithjo02
2006-07,Philadelphia 76ers,NBA,"$6,807,000",smithjo02
2007-08,Cleveland Cavaliers,NBA,"$5,200,000",smithjo02
2008-09,Oklahoma City Thunder,NBA,"$4,795,000",smithjo02
2009-10,Atlanta Hawks,NBA,"$1,306,455",smithjo02
2010-11,Los Angeles Lakers,NBA,"$1,352,181",smithjo02
Career,(may be incomplete),,"$61,220,796",smithjo02
