Season,Team,Lg,Salary,player_id
2016-17,Memphis Grizzlies,NBA,"$543,471",willitr02
2016-17,Houston Rockets,NBA,"$181,969",willitr02
2017-18,Houston Rockets,NBA,"$1,471,382",willitr02
2017-18,New York Knicks,NBA,"$370,794",willitr02
2018-19,Houston Rockets,NBA,"$122,741",willitr02
2018-19,New Orleans Pelicans,NBA,"$34,183",willitr02
2018-19,Sacramento Kings,NBA,< $Minimum,willitr02
2019-20,Houston Rockets,NBA,"$122,741",willitr02
2020-21,Houston Rockets,NBA,"$122,741",willitr02
2021-22,Houston Rockets,NBA,"$122,741",willitr02
Career,(may be incomplete),,"$3,092,763",willitr02
