Season,Team,Lg,Salary,player_id
1992-93,Washington Bullets,NBA,"$1,250,000",guglito01
1993-94,Washington Bullets,NBA,"$1,625,000",guglito01
1994-95,Golden State Warriors,NBA,"$1,625,000",guglito01
1995-96,Minnesota Timberwolves,NBA,"$4,500,000",guglito01
1996-97,Minnesota Timberwolves,NBA,"$5,000,000",guglito01
1997-98,Minnesota Timberwolves,NBA,"$5,500,000",guglito01
1998-99,Phoenix Suns,NBA,"$7,800,000",guglito01
1999-00,Phoenix Suns,NBA,"$8,558,535",guglito01
2000-01,Phoenix Suns,NBA,"$9,360,000",guglito01
2001-02,Phoenix Suns,NBA,"$10,114,000",guglito01
2002-03,Phoenix Suns,NBA,"$10,892,000",guglito01
2003-04,Phoenix Suns,NBA,"$11,670,000",guglito01
2004-05,Boston Celtics,NBA,"$2,700,000",guglito01
Career,(may be incomplete),,"$80,594,535",guglito01
