Season,Team,Lg,Salary,player_id
2013-14,Atlanta Hawks,NBA,"$1,348,200",schrode01
2014-15,Atlanta Hawks,NBA,"$1,690,680",schrode01
2015-16,Atlanta Hawks,NBA,"$1,763,400",schrode01
2016-17,Atlanta Hawks,NBA,"$2,708,582",schrode01
2017-18,Atlanta Hawks,NBA,"$15,500,000",schrode01
2018-19,Oklahoma City Thunder,NBA,"$15,500,000",schrode01
2019-20,Oklahoma City Thunder,NBA,"$15,500,000",schrode01
2020-21,Los Angeles Lakers,NBA,"$16,000,000",schrode01
2021-22,Houston Rockets,NBA,"$5,890,000",schrode01
Career,(may be incomplete),,"$75,900,862",schrode01
