Season,Team,Lg,Salary,player_id
1991-92,Golden State Warriors,NBA,"$1,509,000",owensbi01
1992-93,Golden State Warriors,NBA,"$1,962,000",owensbi01
1993-94,Golden State Warriors,NBA,"$2,414,000",owensbi01
1994-95,Miami Heat,NBA,"$2,867,000",owensbi01
1995-96,Miami Heat,NBA,"$3,320,000",owensbi01
1996-97,Sacramento Kings,NBA,"$3,773,000",owensbi01
1997-98,Sacramento Kings,NBA,"$4,225,200",owensbi01
1998-99,Seattle SuperSonics,NBA,"$1,750,000",owensbi01
1999-00,Golden State Warriors,NBA,"$2,090,000",owensbi01
2000-01,Detroit Pistons,NBA,"$2,100,000",owensbi01
Career,(may be incomplete),,"$26,010,200",owensbi01
