Season,Team,Lg,Salary,player_id
1984-85,Phoenix Suns,NBA,"$70,000",sandemi01
1985-86,Phoenix Suns,NBA,"$100,000",sandemi01
1986-87,Phoenix Suns,NBA,"$110,000",sandemi01
1987-88,Cleveland Cavaliers,NBA,"$240,000",sandemi01
1988-89,Cleveland Cavaliers,NBA,"$260,000",sandemi01
1990-91,Indiana Pacers,NBA,"$760,000",sandemi01
1991-92,Indiana Pacers,NBA,"$860,000",sandemi01
1992-93,Cleveland Cavaliers,NBA,"$1,100,000",sandemi01
1992-93,Indiana Pacers,NBA,"$910,000",sandemi01
Career,(may be incomplete),,"$4,410,000",sandemi01
