Season,Team,Lg,Salary,player_id
2007-08,New York Knicks,NBA,"$810,000",morrira01
2008-09,Atlanta Hawks,NBA,"$797,581",morrira01
2009-10,Atlanta Hawks,NBA,"$855,189",morrira01
Career,(may be incomplete),,"$2,462,770",morrira01
