Season,Team,Lg,Salary,player_id
2009-10,Atlanta Hawks,NBA,"$1,373,880",teaguje01
2010-11,Atlanta Hawks,NBA,"$1,476,840",teaguje01
2011-12,Atlanta Hawks,NBA,"$1,579,920",teaguje01
2012-13,Atlanta Hawks,NBA,"$2,433,077",teaguje01
2013-14,Atlanta Hawks,NBA,"$8,000,000",teaguje01
2014-15,Atlanta Hawks,NBA,"$8,000,000",teaguje01
2015-16,Atlanta Hawks,NBA,"$8,000,000",teaguje01
2016-17,Indiana Pacers,NBA,"$8,800,000",teaguje01
2017-18,Minnesota Timberwolves,NBA,"$19,000,000",teaguje01
2018-19,Minnesota Timberwolves,NBA,"$19,000,000",teaguje01
2019-20,Atlanta Hawks,NBA,"$19,000,000",teaguje01
2020-21,Orlando Magic,NBA,"$1,620,564",teaguje01
2020-21,Milwaukee Bucks,NBA,"$510,589",teaguje01
Career,(may be incomplete),,"$98,794,870",teaguje01
