Season,Team,Lg,Salary,player_id
1995-96,Sacramento Kings,NBA,"$923,000",willico02
1996-97,Sacramento Kings,NBA,"$1,051,000",willico02
1997-98,Sacramento Kings,NBA,"$1,199,520",willico02
1998-99,Sacramento Kings,NBA,"$500,000",willico02
1999-00,Sacramento Kings,NBA,"$3,560,000",willico02
2000-01,Toronto Raptors,NBA,"$3,940,000",willico02
2001-02,Detroit Pistons,NBA,"$4,000,000",willico02
2002-03,Detroit Pistons,NBA,"$4,500,000",willico02
2003-04,Detroit Pistons,NBA,"$5,000,000",willico02
2004-05,Philadelphia 76ers,NBA,"$5,500,000",willico02
2005-06,Sacramento Kings,NBA,"$6,000,000",willico02
2006-07,Sacramento Kings,NBA,"$6,500,000",willico02
Career,(may be incomplete),,"$42,673,520",willico02
