Season,Team,Lg,Salary,player_id
2003-04,Philadelphia 76ers,NBA,"$366,931",korveky01
2004-05,Philadelphia 76ers,NBA,"$620,046",korveky01
2005-06,Philadelphia 76ers,NBA,"$3,630,363",korveky01
2006-07,Philadelphia 76ers,NBA,"$4,018,182",korveky01
2007-08,Utah Jazz,NBA,"$4,400,000",korveky01
2008-09,Utah Jazz,NBA,"$4,956,818",korveky01
2009-10,Utah Jazz,NBA,"$5,155,115",korveky01
2010-11,Chicago Bulls,NBA,"$5,000,000",korveky01
2011-12,Chicago Bulls,NBA,"$5,000,000",korveky01
2012-13,Atlanta Hawks,NBA,"$5,000,000",korveky01
2013-14,Atlanta Hawks,NBA,"$6,760,563",korveky01
2014-15,Atlanta Hawks,NBA,"$6,253,521",korveky01
2015-16,Atlanta Hawks,NBA,"$5,746,479",korveky01
2016-17,Cleveland Cavaliers,NBA,"$5,239,437",korveky01
2017-18,Cleveland Cavaliers,NBA,"$7,000,000",korveky01
2018-19,Utah Jazz,NBA,"$7,560,000",korveky01
2019-20,Phoenix Suns,NBA,"$3,440,000",korveky01
2019-20,Milwaukee Bucks,NBA,"$2,564,753",korveky01
Career,(may be incomplete),,"$82,712,208",korveky01
