Season,Team,Lg,Salary,player_id
2010-11,Indiana Pacers,NBA,"$2,238,360",georgpa01
2011-12,Indiana Pacers,NBA,"$2,406,240",georgpa01
2012-13,Indiana Pacers,NBA,"$2,574,120",georgpa01
2013-14,Indiana Pacers,NBA,"$3,282,003",georgpa01
2014-15,Indiana Pacers,NBA,"$15,925,680",georgpa01
2015-16,Indiana Pacers,NBA,"$17,120,106",georgpa01
2016-17,Indiana Pacers,NBA,"$18,314,532",georgpa01
2017-18,Oklahoma City Thunder,NBA,"$19,508,958",georgpa01
2018-19,Oklahoma City Thunder,NBA,"$30,560,700",georgpa01
2019-20,Los Angeles Clippers,NBA,"$33,005,556",georgpa01
2020-21,Los Angeles Clippers,NBA,"$35,450,412",georgpa01
2021-22,Los Angeles Clippers,NBA,"$39,344,970",georgpa01
Career,(may be incomplete),,"$219,731,637",georgpa01
