Season,Team,Lg,Salary,player_id
1992-93,Portland Trail Blazers,NBA,"$275,000",smithre01
1993-94,Portland Trail Blazers,NBA,"$358,000",smithre01
Career,(may be incomplete),,"$633,000",smithre01
