Season,Team,Lg,Salary,player_id
2012-13,Dallas Mavericks,NBA,"$600,491",crowdja01
2013-14,Dallas Mavericks,NBA,"$788,872",crowdja01
2014-15,Boston Celtics,NBA,"$915,243",crowdja01
2015-16,Boston Celtics,NBA,"$6,000,000",crowdja01
2016-17,Boston Celtics,NBA,"$6,286,408",crowdja01
2017-18,Utah Jazz,NBA,"$6,796,117",crowdja01
2018-19,Utah Jazz,NBA,"$7,305,825",crowdja01
2019-20,Miami Heat,NBA,"$7,815,533",crowdja01
2020-21,Phoenix Suns,NBA,"$9,258,000",crowdja01
2021-22,Phoenix Suns,NBA,"$9,720,900",crowdja01
Career,(may be incomplete),,"$55,487,389",crowdja01
