Season,Team,Lg,Salary,player_id
2005-06,Los Angeles Lakers,NBA,"$398,762",wafervo01
2006-07,Los Angeles Clippers,NBA,"$24,300",wafervo01
2007-08,Portland Trail Blazers,NBA,"$770,610",wafervo01
2008-09,Houston Rockets,NBA,"$826,269",wafervo01
2010-11,Boston Celtics,NBA,"$915,852",wafervo01
Career,(may be incomplete),,"$2,935,793",wafervo01
