Season,Team,Lg,Salary,player_id
2019-20,Phoenix Suns,NBA,"$2,193,480",jeromty01
2020-21,Oklahoma City Thunder,NBA,"$2,303,040",jeromty01
2021-22,Oklahoma City Thunder,NBA,"$2,412,840",jeromty01
Career,(may be incomplete),,"$6,909,360",jeromty01
