Season,Team,Lg,Salary,player_id
2002-03,Washington Wizards,NBA,"$1,594,920",jeffrja01
2003-04,Washington Wizards,NBA,"$1,714,440",jeffrja01
2004-05,Washington Wizards,NBA,"$1,834,080",jeffrja01
2005-06,Washington Wizards,NBA,"$2,433,824",jeffrja01
2006-07,New York Knicks,NBA,"$5,215,000",jeffrja01
2007-08,New York Knicks,NBA,"$5,632,200",jeffrja01
2008-09,New York Knicks,NBA,"$6,049,400",jeffrja01
2009-10,Houston Rockets,NBA,"$6,466,600",jeffrja01
2010-11,Houston Rockets,NBA,"$6,883,800",jeffrja01
2011-12,New York Knicks,NBA,"$1,229,255",jeffrja01
2012-13,Portland Trail Blazers,NBA,"$1,475,106",jeffrja01
Career,(may be incomplete),,"$40,528,625",jeffrja01
