Season,Team,Lg,Salary,player_id
2011-12,Detroit Pistons,NBA,"$2,563,320",knighbr03
2012-13,Detroit Pistons,NBA,"$2,755,560",knighbr03
2013-14,Milwaukee Bucks,NBA,"$2,793,960",knighbr03
2014-15,Phoenix Suns,NBA,"$3,553,917",knighbr03
2015-16,Phoenix Suns,NBA,"$12,000,000",knighbr03
2016-17,Phoenix Suns,NBA,"$12,606,250",knighbr03
2017-18,Phoenix Suns,NBA,"$13,618,750",knighbr03
2018-19,Cleveland Cavaliers,NBA,"$14,631,250",knighbr03
2019-20,Detroit Pistons,NBA,"$15,643,750",knighbr03
2021-22,Dallas Mavericks,NBA,"$276,038",knighbr03
Career,(may be incomplete),,"$80,442,795",knighbr03
