Season,Team,Lg,Salary,player_id
2020-21,Portland Trail Blazers,NBA,< $Minimum,blevike01
2021-22,Portland Trail Blazers,NBA,< $Minimum,blevike01
Career,(may be incomplete),,$0,blevike01
