Season,Team,Lg,Salary,player_id
2014-15,Orlando Magic,NBA,"$100,000",curryse01
2014-15,Phoenix Suns,NBA,"$48,028",curryse01
2015-16,Sacramento Kings,NBA,"$947,276",curryse01
2016-17,Dallas Mavericks,NBA,"$2,898,000",curryse01
2017-18,Dallas Mavericks,NBA,"$3,028,410",curryse01
2018-19,Portland Trail Blazers,NBA,"$2,795,000",curryse01
2019-20,Dallas Mavericks,NBA,"$7,461,380",curryse01
2020-21,Philadelphia 76ers,NBA,"$7,834,449",curryse01
2021-22,Brooklyn Nets,NBA,"$8,207,518",curryse01
Career,(may be incomplete),,"$33,320,061",curryse01
