Season,Team,Lg,Salary,player_id
2009-10,Charlotte Bobcats,NBA,"$1,957,080",hendege02
2010-11,Charlotte Bobcats,NBA,"$2,103,840",hendege02
2011-12,Charlotte Bobcats,NBA,"$2,250,600",hendege02
2012-13,Charlotte Bobcats,NBA,"$3,101,327",hendege02
2013-14,Charlotte Bobcats,NBA,"$6,000,000",hendege02
2014-15,Charlotte Hornets,NBA,"$6,000,000",hendege02
2015-16,Portland Trail Blazers,NBA,"$6,000,000",hendege02
2016-17,Philadelphia 76ers,NBA,"$9,000,000",hendege02
2017-18,Philadelphia 76ers,NBA,"$1,000,000",hendege02
Career,(may be incomplete),,"$37,412,847",hendege02
