Season,Team,Lg,Salary,player_id
2011-12,Charlotte Bobcats,NBA,"$2,356,320",walkeke02
2012-13,Charlotte Bobcats,NBA,"$2,532,960",walkeke02
2013-14,Charlotte Bobcats,NBA,"$2,568,360",walkeke02
2014-15,Charlotte Hornets,NBA,"$3,272,091",walkeke02
2015-16,Charlotte Hornets,NBA,"$12,000,000",walkeke02
2016-17,Charlotte Hornets,NBA,"$12,000,000",walkeke02
2017-18,Charlotte Hornets,NBA,"$12,000,000",walkeke02
2018-19,Charlotte Hornets,NBA,"$12,000,000",walkeke02
2019-20,Boston Celtics,NBA,"$32,742,000",walkeke02
2020-21,Boston Celtics,NBA,"$34,379,100",walkeke02
2021-22,Oklahoma City Thunder,NBA,"$26,238,422",walkeke02
2021-22,New York Knicks,NBA,"$8,729,020",walkeke02
Career,(may be incomplete),,"$160,818,273",walkeke02
